,carat,cut,color,clarity,depth,table,x,y,z,price_predicted,price_predict
1254,1.5,Very Good,E,SI2,62.8,57.0,7.17,7.23,4.52,9382.05393648351,9384.522089460112
1255,2.0,Very Good,J,VVS2,63.0,59.0,7.97,8.0,5.03,13261.29889322145,13273.252797263238
1256,0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,71.8660403124477,51.56839073260926
1257,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,-238.47355622658756,-259.5300658916408
1258,0.58,Premium,E,SI1,62.7,58.0,5.33,5.32,3.34,2244.243216085695,2229.257587102359
1259,0.4,Very Good,F,VS1,60.4,61.0,4.74,4.77,2.87,847.7150316600364,829.3145322932346
1260,0.26,Ideal,D,VS1,62.0,55.0,4.12,4.1,2.55,-238.47355622658756,-259.5300658916408
1261,1.0,Fair,H,SI2,65.1,58.0,6.27,6.15,4.05,5502.808979745567,5495.791381656985
1262,0.52,Fair,F,VS1,57.2,59.0,5.35,5.39,3.07,1778.7338212771424,1762.6099021659852
1263,1.02,Premium,D,SI2,59.7,60.0,6.58,6.55,3.92,5657.978778015085,5651.340609969111
1264,1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10933.751919178685,10940.014372581361
1265,1.01,Premium,H,SI2,61.6,61.0,6.39,6.31,3.91,5580.393878880326,5573.565995813048
1266,0.55,Ideal,E,VS2,61.8,57.0,5.34,5.27,3.28,2011.488518681419,1995.9337446341726
1267,1.04,Good,F,VS1,63.2,57.0,6.41,6.44,4.06,5813.148576284602,5806.889838281236
1268,1.02,Premium,D,VS2,62.9,60.0,6.42,6.37,4.02,5657.978778015085,5651.340609969111
1269,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,71.8660403124477,51.56839073260926
1270,0.97,Ideal,F,I1,60.7,56.0,6.43,6.41,3.9,5270.05428234129,5262.467539188798
1271,0.31,Ideal,E,VS2,62.0,55.0,4.35,4.33,2.69,149.45093944720657,129.3430048886721
1272,0.81,Ideal,H,VS1,61.8,58.0,5.97,6.04,3.71,4028.6958961851496,4018.073712691798
1273,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5657.978778015085,5651.340609969111
1274,0.3,Premium,I,VVS1,61.1,59.0,4.31,4.33,2.64,71.8660403124477,51.56839073260926
1275,0.4,Very Good,E,VS1,62.8,59.0,4.63,4.67,2.92,847.7150316600364,829.3145322932346
1276,0.71,Very Good,F,VVS1,63.2,60.0,5.65,5.61,3.56,3252.84690483756,3240.327571131172
1277,0.7,Premium,G,SI1,61.5,58.0,5.69,5.76,3.52,3175.2620057028016,3162.5529569751097
1278,0.23,Ideal,E,SI2,61.5,55.0,3.95,3.98,2.43,-471.22825363086395,-492.85390835982844
1279,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,6201.073071958396,6195.762909061548
1280,0.3,Ideal,E,VVS2,61.0,56.0,4.33,4.39,2.66,71.8660403124477,51.56839073260926
1281,0.35,Premium,E,VS2,59.5,58.0,4.59,4.62,2.74,459.79053598624205,440.4414615129217
1282,1.13,Ideal,F,VS2,62.1,56.0,6.65,6.71,4.15,6511.412668497432,6506.861365685798
1283,0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,149.45093944720657,129.3430048886721
1284,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,8063.110651192609,8062.3536488070495
1285,1.25,Premium,I,SI2,60.5,58.0,7.0,6.96,4.22,7442.431458114538,7440.1567355585485
1286,2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13261.29889322145,13273.252797263238
1287,0.7,Ideal,G,SI1,62.5,56.0,5.67,5.69,3.55,3175.2620057028016,3162.5529569751097
1288,0.39,Good,F,VS2,64.3,55.0,4.56,4.64,2.96,770.1301325252775,751.5399181371722
1289,0.5,Ideal,E,VS2,60.8,57.0,5.16,5.13,3.13,1623.5640230076247,1607.0606738538595
1290,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,71.8660403124477,51.56839073260926
1291,1.37,Ideal,J,VS2,63.0,57.0,7.11,7.05,4.46,8373.450247731646,8373.452105431299
1292,0.8,Ideal,H,VS2,62.1,54.0,5.96,5.99,3.71,3951.1109970503903,3940.2990985357355
1293,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,-83.30375795706959,-103.98083757951508
1294,0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,382.2056368514832,362.6668473568593
1295,0.3,Very Good,E,VS2,62.6,58.0,4.25,4.28,2.67,71.8660403124477,51.56839073260926
1296,0.85,Ideal,E,SI2,62.8,57.0,6.06,6.01,3.79,4339.035492724184,4329.172169316047
1297,1.0,Very Good,E,SI1,60.9,59.0,6.38,6.43,3.9,5502.808979745567,5495.791381656985
1298,0.41,Premium,G,VS2,62.6,59.0,4.73,4.76,2.97,925.2999307947948,907.0891464492965
1299,1.5,Premium,G,VS2,60.3,60.0,7.34,7.26,4.4,9382.05393648351,9384.522089460112
1300,0.72,Very Good,H,SI2,63.3,57.0,5.7,5.67,3.6,3330.4318039723194,3318.1021852872345
1301,0.33,Premium,G,VS1,62.0,59.0,4.42,4.36,2.72,304.6207377167243,284.8922332007969
1302,0.39,Ideal,E,IF,61.5,55.5,4.68,4.72,2.88,770.1301325252775,751.5399181371722
1303,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,847.7150316600364,829.3145322932346
1304,1.01,Good,F,SI1,63.5,59.0,6.29,6.38,4.02,5580.393878880326,5573.565995813048
1305,1.02,Ideal,I,SI2,60.6,56.0,6.57,6.53,3.97,5657.978778015085,5651.340609969111
1306,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,5580.393878880326,5573.565995813048
1307,0.7,Ideal,F,SI1,61.8,56.0,5.68,5.75,3.53,3175.2620057028016,3162.5529569751097
1308,0.57,Very Good,F,VS2,59.5,57.0,5.39,5.43,3.22,2166.658316950936,2151.482972946297
1309,1.5,Very Good,F,SI1,63.9,58.0,7.12,7.16,4.56,9382.05393648351,9384.522089460112
1310,1.01,Premium,J,SI2,59.3,56.0,6.51,6.45,3.84,5580.393878880326,5573.565995813048
1311,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1701.1489221423835,1684.835288009922
1312,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,5502.808979745567,5495.791381656985
1313,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3252.84690483756,3240.327571131172
1314,0.52,Very Good,D,VVS2,59.8,55.0,5.28,5.35,3.18,1778.7338212771424,1762.6099021659852
1315,0.4,Good,I,IF,62.3,62.0,4.69,4.72,2.93,847.7150316600364,829.3145322932346
1316,0.81,Premium,I,VVS2,62.9,59.0,5.95,5.84,3.71,4028.6958961851496,4018.073712691798
1317,0.53,Ideal,F,VVS2,61.3,55.0,5.23,5.27,3.22,1856.3187204119013,1840.3845163220476
1318,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,13416.468691490969,13428.802025575362
1319,2.11,Ideal,I,SI1,61.0,57.0,8.37,8.29,5.08,14114.7327837038,14128.773552979925
1320,1.15,Ideal,D,VS2,58.5,57.0,6.96,6.93,4.06,6666.5824667669485,6662.410593997922
1321,0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,3175.2620057028016,3162.5529569751097
1322,1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,6045.903273688879,6040.2136807494235
1323,0.56,Ideal,H,SI1,61.9,54.0,5.3,5.33,3.29,2089.0734178161783,2073.7083587902353
1324,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,11244.091515717722,11251.112829205611
1325,0.31,Very Good,G,VVS2,62.2,56.0,4.31,4.34,2.69,149.45093944720657,129.3430048886721
1326,0.5,Very Good,H,VVS2,62.9,56.0,5.03,5.08,3.18,1623.5640230076247,1607.0606738538595
1327,1.07,Ideal,D,VVS2,60.3,56.0,6.63,6.68,4.01,6045.903273688879,6040.2136807494235
1328,0.3,Premium,G,VS1,61.8,59.0,4.37,4.34,2.69,71.8660403124477,51.56839073260926
1329,0.51,Ideal,E,SI1,62.1,55.0,5.09,5.15,3.18,1701.1489221423835,1684.835288009922
1330,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4804.544887532737,4795.819854252423
1331,0.3,Very Good,H,SI1,61.3,58.0,4.29,4.33,2.64,71.8660403124477,51.56839073260926
1332,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3175.2620057028016,3162.5529569751097
1333,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,3640.771400511355,3629.200641911485
1334,1.15,Ideal,I,VS1,61.3,56.0,6.74,6.76,4.14,6666.5824667669485,6662.410593997922
1335,1.47,Premium,J,SI2,60.0,58.0,7.36,7.31,4.4,9149.299239079231,9151.198246991924
1336,1.2,Ideal,G,SI1,61.8,59.0,6.77,6.8,4.19,7054.506962440743,7051.283664778235
1337,1.07,Ideal,E,SI1,60.4,57.0,6.62,6.56,3.98,6045.903273688879,6040.2136807494235
1338,1.01,Ideal,F,SI1,62.0,54.0,6.41,6.49,4.0,5580.393878880326,5573.565995813048
1339,0.28,Premium,G,VVS2,60.2,60.0,4.24,4.26,2.56,-83.30375795706959,-103.98083757951508
1340,2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,15356.091169859941,15373.167379476925
1341,0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,847.7150316600364,829.3145322932346
1342,0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,770.1301325252775,751.5399181371722
1343,1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,6588.997567632189,6584.63597984186
1344,0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,1856.3187204119013,1840.3845163220476
1345,0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,847.7150316600364,829.3145322932346
1346,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,2244.243216085695,2229.257587102359
1347,0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,3175.2620057028016,3162.5529569751097
1348,0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2011.488518681419,1995.9337446341726
1349,0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,3330.4318039723194,3318.1021852872345
1350,0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,71.8660403124477,51.56839073260926
1351,1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,5657.978778015085,5651.340609969111
1352,0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1701.1489221423835,1684.835288009922
1353,0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,2787.3375100290077,2773.6798861947973
1354,1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,6045.903273688879,6040.2136807494235
1355,0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1080.4697290643126,1062.6383747614223
1356,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,227.03583858196544,207.11761904473406
1357,0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,-83.30375795706959,-103.98083757951508
1358,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,10933.751919178685,10940.014372581361
1359,0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1701.1489221423835,1684.835288009922
1360,0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3252.84690483756,3240.327571131172
1361,0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,847.7150316600364,829.3145322932346
1362,0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,4726.959988397978,4718.04524009636
1363,0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2321.8281152204536,2307.032201258422
1364,1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,6976.922063305984,6973.509050622173
1365,0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1701.1489221423835,1684.835288009922
1366,0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1623.5640230076247,1607.0606738538595
1367,1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,5580.393878880326,5573.565995813048
1368,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2632.16771175949,2618.1306578826725
1369,0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,3330.4318039723194,3318.1021852872345
1370,0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,71.8660403124477,51.56839073260926
1371,0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,71.8660403124477,51.56839073260926
1372,0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,-5.7188588223111765,-26.20622342345314
1373,1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,5502.808979745567,5495.791381656985
1374,1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,6821.752265036467,6817.9598223100475
1375,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,9847.563331292062,9851.169774396487
1376,0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,2089.0734178161783,2073.7083587902353
1377,0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,925.2999307947948,907.0891464492965
1378,1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,9614.808633887787,9617.8459319283
1379,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1778.7338212771424,1762.6099021659852
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,847.7150316600364,829.3145322932346
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,5502.808979745567,5495.791381656985
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,537.3754351210009,518.2160756689846
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,925.2999307947948,907.0891464492965
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,4726.959988397978,4718.04524009636
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,10080.31802869634,10084.493616864675
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,5735.563677149844,5729.115224125173
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,692.5452333905187,673.7653039811094
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,3485.601602241837,3473.6514135993602
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,9382.05393648351,9384.522089460112
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,5580.393878880326,5573.565995813048
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,11011.336818313444,11017.788986737425
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4726.959988397978,4718.04524009636
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,6201.073071958396,6195.762909061548
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3795.9411987808726,3784.7498702236103
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,227.03583858196544,207.11761904473406
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,71.8660403124477,51.56839073260926
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,5580.393878880326,5573.565995813048
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,227.03583858196544,207.11761904473406
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,5890.733475419362,5884.664452437299
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,4726.959988397978,4718.04524009636
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,1933.9036195466606,1918.15913047811
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,9382.05393648351,9384.522089460112
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,5580.393878880326,5573.565995813048
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,11399.261313987237,11406.662057517737
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5580.393878880326,5573.565995813048
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,5735.563677149844,5729.115224125173
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,71.8660403124477,51.56839073260926
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,13494.053590625725,13506.576639731424
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1933.9036195466606,1918.15913047811
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,5580.393878880326,5573.565995813048
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,9459.638835618269,9462.296703616174
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,2089.0734178161783,2073.7083587902353
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1390.809325603348,1373.7368313856723
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,4726.959988397978,4718.04524009636
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,2166.658316950936,2151.482972946297
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,537.3754351210009,518.2160756689846
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,4726.959988397978,4718.04524009636
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3951.1109970503903,3940.2990985357355
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,1623.5640230076247,1607.0606738538595
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,6744.167365901708,6740.1852081539855
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1933.9036195466606,1918.15913047811
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,-471.22825363086395,-492.85390835982844
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,5192.469383206531,5184.692925032736
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,692.5452333905187,673.7653039811094
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,227.03583858196544,207.11761904473406
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,3252.84690483756,3240.327571131172
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,5890.733475419362,5884.664452437299
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,6744.167365901708,6740.1852081539855
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4726.959988397978,4718.04524009636
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,925.2999307947948,907.0891464492965
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,3252.84690483756,3240.327571131172
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,3485.601602241837,3473.6514135993602
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,3408.016703107078,3395.8767994432974
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,6744.167365901708,6740.1852081539855
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,9925.148230426821,9928.944388552549
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,71.8660403124477,51.56839073260926
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,2244.243216085695,2229.257587102359
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,227.03583858196544,207.11761904473406
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,9459.638835618269,9462.296703616174
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,3175.2620057028016,3162.5529569751097
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,4571.79019012846,4562.496011784236
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,3175.2620057028016,3162.5529569751097
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,-316.05845536134643,-337.30468004770273
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,3175.2620057028016,3162.5529569751097
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,6045.903273688879,6040.2136807494235
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,770.1301325252775,751.5399181371722
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,9769.978432157302,9773.395160240425
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,6899.337164171225,6895.73443646611
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,7132.091861575503,7129.058278934299
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,-160.88865709182846,-181.75545173557794
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,459.79053598624205,440.4414615129217
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,3175.2620057028016,3162.5529569751097
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,4804.544887532737,4795.819854252423
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,304.6207377167243,284.8922332007969
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,14347.487481108077,14362.097395448114
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,7054.506962440743,7051.283664778235
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,71.8660403124477,51.56839073260926
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1623.5640230076247,1607.0606738538595
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,2011.488518681419,1995.9337446341726
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,13338.88379235621,13351.027411419298
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,71.8660403124477,51.56839073260926
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,10545.827423504892,10551.141301801048
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,-238.47355622658756,-259.5300658916408
1464,0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1002.8848299295537,984.8637606053594
1465,0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,1623.5640230076247,1607.0606738538595
1466,1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6201.073071958396,6195.762909061548
1467,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,925.2999307947948,907.0891464492965
1468,1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5968.31837455412,5962.439066593361
1469,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,9304.46903734875,9306.747475304048
1470,0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,614.9603342557598,595.990689825047
1471,0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,847.7150316600364,829.3145322932346
1472,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,4726.959988397978,4718.04524009636
1473,0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,459.79053598624205,440.4414615129217
1474,1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,9459.638835618269,9462.296703616174
1475,1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,6123.488172823639,6117.988294905486
1476,0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,692.5452333905187,673.7653039811094
1477,1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,5968.31837455412,5962.439066593361
1478,0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1701.1489221423835,1684.835288009922
1479,1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,5502.808979745567,5495.791381656985
1480,0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,227.03583858196544,207.11761904473406
1481,1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,5657.978778015085,5651.340609969111
1482,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,1002.8848299295537,984.8637606053594
1483,1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,5657.978778015085,5651.340609969111
1484,0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,149.45093944720657,129.3430048886721
1485,0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,4726.959988397978,4718.04524009636
1486,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,5890.733475419362,5884.664452437299
1487,0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,4726.959988397978,4718.04524009636
1488,0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,304.6207377167243,284.8922332007969
1489,0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,847.7150316600364,829.3145322932346
1490,1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,8373.450247731646,8373.452105431299
1491,0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,3330.4318039723194,3318.1021852872345
1492,1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,6123.488172823639,6117.988294905486
1493,0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,459.79053598624205,440.4414615129217
1494,2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13416.468691490969,13428.802025575362
1495,1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,12330.280103604346,12339.957427390485
1496,1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,9537.223734753028,9540.071317772235
1497,1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,5580.393878880326,5573.565995813048
1498,0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,2089.0734178161783,2073.7083587902353
1499,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,5192.469383206531,5184.692925032736
1500,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,382.2056368514832,362.6668473568593
1501,0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3951.1109970503903,3940.2990985357355
1502,0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,71.8660403124477,51.56839073260926
1503,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1933.9036195466606,1918.15913047811
1504,0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,3252.84690483756,3240.327571131172
1505,1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,5580.393878880326,5573.565995813048
1506,1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,5657.978778015085,5651.340609969111
1507,2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,13338.88379235621,13351.027411419298
1508,0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,304.6207377167243,284.8922332007969
1509,0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,1158.0546281990714,1140.4129889174847
1510,0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,149.45093944720657,129.3430048886721
