,carat,cut,color,clarity,depth,table,x,y,z,price_predicted_4,price_predicted
1555,0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,3563.1865013765955,6692.325059796041
1556,0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,3252.84690483756,6545.1952748236645
1557,1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,5502.808979745567,7611.886215873396
1558,1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,5657.978778015085,7685.451108359584
1559,0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,3175.2620057028016,6508.412828580571
1560,0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,1623.5640230076247,5772.763903718686
1561,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,14425.072380242833,11841.867533829229
1562,0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,382.2056368514832,5184.24476382918
1563,0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,4261.450593589425,7023.36707598389
1564,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,5580.393878880326,7648.668662116491
1565,0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1701.1489221423835,5809.546349961781
1566,0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,2089.0734178161783,5993.458581177252
1567,0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,459.79053598624205,5221.027210072274
1568,1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,5890.733475419362,7795.798447088868
1569,0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1313.2244264685896,5625.6341187463095
1570,1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,9692.393533022543,9598.138313000483
1571,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,71.8660403124477,5037.114978856803
1572,0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,3175.2620057028016,6508.412828580571
1573,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,149.45093944720657,5073.897425099897
1574,0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,847.7150316600364,5404.939441287745
1575,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5580.393878880326,7648.668662116491
1576,0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,1701.1489221423835,5809.546349961781
1577,0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,4726.959988397978,7244.061753442455
1578,0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,227.03583858196544,5110.679871342991
1579,0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,71.8660403124477,5037.114978856803
1580,0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,1390.809325603348,5662.416564989404
1581,0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,149.45093944720657,5073.897425099897
1582,0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,2244.243216085695,6067.02347366344
1583,0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,847.7150316600364,5404.939441287745
1584,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,-471.22825363086395,4779.637855155143
1585,1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,6588.997567632189,8126.840463276714
1586,0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,2244.243216085695,6067.02347366344
1587,1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,8373.450247731646,8972.836726867881
1588,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,15200.921371590422,12209.691996260171
1589,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,6201.073071958396,7942.928232061245
1590,1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,5580.393878880326,7648.668662116491
1591,1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,10080.31802869634,9782.050544215954
1592,0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,1701.1489221423835,5809.546349961781
1593,0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,1701.1489221423835,5809.546349961781
1594,0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,227.03583858196544,5110.679871342991
1595,0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,3175.2620057028016,6508.412828580571
1596,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7364.846558979779,8494.664925707657
1597,0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,1158.0546281990714,5552.0692262601215
1598,0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1002.8848299295537,5478.5043337739335
1599,1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,5580.393878880326,7648.668662116491
1600,0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1701.1489221423835,5809.546349961781
1601,1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,5502.808979745567,7611.886215873396
1602,0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,1778.7338212771424,5846.328796204875
1603,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,4726.959988397978,7244.061753442455
1604,0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,1002.8848299295537,5478.5043337739335
1605,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,71.8660403124477,5037.114978856803
1606,0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,4959.714685802255,7354.409092171737
1607,1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,7287.2616598450195,8457.882479464562
1608,0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,2089.0734178161783,5993.458581177252
1609,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,227.03583858196544,5110.679871342991
1610,0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,-393.6433544961053,4816.420301398238
1611,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,6278.6579710931555,7979.710678304338
1612,0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,1856.3187204119013,5883.111242447969
1613,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,13338.88379235621,11326.91328642591
1614,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,7830.355953788333,8715.359603166222
1615,2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,13261.29889322145,11290.130840182816
1616,1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,5657.978778015085,7685.451108359584
1617,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,5502.808979745567,7611.886215873396
1618,2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,13261.29889322145,11290.130840182816
1619,0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,71.8660403124477,5037.114978856803
1620,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3252.84690483756,6545.1952748236645
1621,1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,5502.808979745567,7611.886215873396
1622,1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,7054.506962440743,8347.535140735281
1623,0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1080.4697290643126,5515.286780017027
1624,1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,6201.073071958396,7942.928232061245
1625,0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,3330.4318039723194,6581.977721066759
1626,1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,6045.903273688879,7869.363339575057
1627,1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,6045.903273688879,7869.363339575057
1628,0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,3408.016703107078,6618.7601673098525
1629,1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,5502.808979745567,7611.886215873396
1630,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3485.601602241837,6655.542613552947
1631,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,4726.959988397978,7244.061753442455
1632,0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,1856.3187204119013,5883.111242447969
1633,0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,5347.639181476049,7538.321323387208
1634,0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,614.9603342557598,5294.592102558462
1635,0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,537.3754351210009,5257.809656315368
1636,1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,12175.110305334827,10775.176592779497
1637,0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,847.7150316600364,5404.939441287745
1638,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,2089.0734178161783,5993.458581177252
1639,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,13338.88379235621,11326.91328642591
1640,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,3795.9411987808726,6802.672398525325
1641,0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,227.03583858196544,5110.679871342991
1642,0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,1080.4697290643126,5515.286780017027
1643,1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,5657.978778015085,7685.451108359584
1644,0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,1778.7338212771424,5846.328796204875
1645,0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,227.03583858196544,5110.679871342991
1646,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,6666.5824667669485,8163.622909519809
1647,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5580.393878880326,7648.668662116491
1648,1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,5657.978778015085,7685.451108359584
1649,1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,5657.978778015085,7685.451108359584
1650,0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,3252.84690483756,6545.1952748236645
1651,0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,227.03583858196544,5110.679871342991
1652,0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,3175.2620057028016,6508.412828580571
1653,0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,3175.2620057028016,6508.412828580571
1654,2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,13571.638489760488,11437.260625155193
1655,0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1778.7338212771424,5846.328796204875
1656,0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,925.2999307947948,5441.721887530839
1657,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,17140.543849959395,13129.253152337526
1658,0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,149.45093944720657,5073.897425099897
1659,1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,7597.601256384055,8605.01226443694
1660,0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,2632.16771175949,6250.935704878912
1661,0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,847.7150316600364,5404.939441287745
1662,0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,4804.544887532737,7280.844199685549
1663,0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,149.45093944720657,5073.897425099897
1664,1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,7054.506962440743,8347.535140735281
1665,1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,9382.05393648351,9451.008528028106
1666,0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,3718.3562996461133,6765.88995228223
1667,0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,-160.88865709182846,4926.76764012752
1668,2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,13261.29889322145,11290.130840182816
1669,0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,382.2056368514832,5184.24476382918
1670,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,71.8660403124477,5037.114978856803
1671,0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,227.03583858196544,5110.679871342991
1672,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,3252.84690483756,6545.1952748236645
1673,0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,459.79053598624205,5221.027210072274
1674,1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,9614.808633887787,9561.355866757389
1675,1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,5968.31837455412,7832.580893331962
1676,0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,-393.6433544961053,4816.420301398238
1677,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,925.2999307947948,5441.721887530839
1678,0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,4726.959988397978,7244.061753442455
1679,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,8451.035146866401,9009.619173110976
1680,0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,149.45093944720657,5073.897425099897
1681,1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,5657.978778015085,7685.451108359584
1682,0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,4183.8656944546665,6986.584629740795
1683,1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,5657.978778015085,7685.451108359584
1684,0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,4726.959988397978,7244.061753442455
1685,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,847.7150316600364,5404.939441287745
1686,1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,9459.638835618269,9487.7909742712
1687,0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,925.2999307947948,5441.721887530839
1688,1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,11088.921717448204,10260.222345376178
1689,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,-160.88865709182846,4926.76764012752
1690,0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,3175.2620057028016,6508.412828580571
1691,0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,227.03583858196544,5110.679871342991
1692,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,13649.223388895243,11474.043071398286
1693,0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,3718.3562996461133,6765.88995228223
1694,1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,7675.186155518814,8641.794710680035
1695,1.21,Ideal,G,VS2,59.8,57.0,6.98,6.9,4.15,7132.091861575503,8384.317586978374
1696,0.24,Very Good,E,VVS1,62.5,59.0,3.96,4.01,2.49,-393.6433544961053,4816.420301398238
1697,1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,10933.751919178685,10186.65745288999
1698,0.32,Ideal,I,VS2,62.5,55.0,4.37,4.4,2.74,227.03583858196544,5110.679871342991
1699,1.5,Premium,H,SI2,62.2,60.0,7.29,7.24,4.52,9382.05393648351,9451.008528028106
1700,1.35,Ideal,G,VVS2,61.5,55.0,7.11,7.16,4.39,8218.280449462127,8899.271834381694
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,7287.2616598450195,8457.882479464562
1702,0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,71.8660403124477,5037.114978856803
1703,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,227.03583858196544,5110.679871342991
1704,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,6278.6579710931555,7979.710678304338
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,304.6207377167243,5147.462317586085
1706,1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,7364.846558979779,8494.664925707657
1707,2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,13338.88379235621,11326.91328642591
1708,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,13261.29889322145,11290.130840182816
1709,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,10157.902927831099,9818.832990459048
1710,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,7830.355953788333,8715.359603166222
1711,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,1778.7338212771424,5846.328796204875
1712,0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,847.7150316600364,5404.939441287745
1713,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,5657.978778015085,7685.451108359584
1714,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1856.3187204119013,5883.111242447969
1715,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,925.2999307947948,5441.721887530839
1716,0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,4726.959988397978,7244.061753442455
1717,1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,6356.242870227915,8016.493124547433
1718,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,5813.148576284602,7759.016000845773
1719,0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,1623.5640230076247,5772.763903718686
1720,2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,13338.88379235621,11326.91328642591
1721,0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,-471.22825363086395,4779.637855155143
1722,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,770.1301325252775,5368.15699504465
1723,0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,-160.88865709182846,4926.76764012752
1724,2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,13494.053590625725,11400.478178912097
1725,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,-703.9829510351406,4669.290516425861
1726,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,5502.808979745567,7611.886215873396
1727,0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,1701.1489221423835,5809.546349961781
1728,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,7985.52575205785,8788.92449565241
1729,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,13881.978086299521,11584.39041012757
1730,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,2166.658316950936,6030.241027420346
1731,1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,6744.167365901708,8200.405355762903
1732,2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,13494.053590625725,11400.478178912097
1733,0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,925.2999307947948,5441.721887530839
1734,0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,71.8660403124477,5037.114978856803
1735,0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,847.7150316600364,5404.939441287745
1736,0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,2321.8281152204536,6103.805919906534
1737,1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,5890.733475419362,7795.798447088868
1738,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,6123.488172823639,7906.14578581815
1739,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,10313.072726100618,9892.397882945237
1740,0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,3175.2620057028016,6508.412828580571
1741,0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,1623.5640230076247,5772.763903718686
1742,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,7442.431458114538,8531.447371950751
1743,0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,1856.3187204119013,5883.111242447969
1744,1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,7054.506962440743,8347.535140735281
1745,0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,1545.9791238728658,5735.981457475593
1746,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,7054.506962440743,8347.535140735281
1747,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,10235.487826965858,9855.615436702143
1748,1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,9459.638835618269,9487.7909742712
1749,1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,7054.506962440743,8347.535140735281
1750,0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,1235.6395273338303,5588.851672503216
1751,1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,7752.771054653574,8678.577156923127
1752,1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,9459.638835618269,9487.7909742712
1753,0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,1701.1489221423835,5809.546349961781
1754,1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,5502.808979745567,7611.886215873396
1755,0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,4726.959988397978,7244.061753442455
1756,0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,1701.1489221423835,5809.546349961781
1757,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,71.8660403124477,5037.114978856803
1758,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,71.8660403124477,5037.114978856803
1759,0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,4804.544887532737,7280.844199685549
1760,0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,-471.22825363086395,4779.637855155143
1761,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,21097.373705832095,15005.15791073533
1762,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,770.1301325252775,5368.15699504465
1763,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,2166.658316950936,6030.241027420346
1764,0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,-160.88865709182846,4926.76764012752
1765,1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,5502.808979745567,7611.886215873396
1766,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,5502.808979745567,7611.886215873396
1767,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,692.5452333905187,5331.374548801557
1768,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,5425.2240806108075,7575.103769630302
1769,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,1623.5640230076247,5772.763903718686
1770,1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,5657.978778015085,7685.451108359584
1771,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,3485.601602241837,6655.542613552947
1772,0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,3563.1865013765955,6692.325059796041
1773,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,2166.658316950936,6030.241027420346
1774,0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,1778.7338212771424,5846.328796204875
1775,1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,5580.393878880326,7648.668662116491
1776,1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,6123.488172823639,7906.14578581815
1777,1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,5580.393878880326,7648.668662116491
1778,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,925.2999307947948,5441.721887530839
1779,0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,3563.1865013765955,6692.325059796041
1780,0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,4726.959988397978,7244.061753442455
1781,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,2011.488518681419,5956.676134934158
1782,0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,3175.2620057028016,6508.412828580571
1783,0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,71.8660403124477,5037.114978856803
1784,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,692.5452333905187,5331.374548801557
1785,1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,5580.393878880326,7648.668662116491
1786,0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,4726.959988397978,7244.061753442455
1787,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1623.5640230076247,5772.763903718686
1788,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,13338.88379235621,11326.91328642591
1789,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,459.79053598624205,5221.027210072274
1790,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,382.2056368514832,5184.24476382918
1791,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,71.8660403124477,5037.114978856803
1792,0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,1778.7338212771424,5846.328796204875
1793,0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,5347.639181476049,7538.321323387208
1794,0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,459.79053598624205,5221.027210072274
1795,0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,227.03583858196544,5110.679871342991
1796,1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,7209.676760710262,8421.100033221468
1797,0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,1623.5640230076247,5772.763903718686
1798,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,6278.6579710931555,7979.710678304338
1799,1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,5580.393878880326,7648.668662116491
1800,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,149.45093944720657,5073.897425099897
1801,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,6588.997567632189,8126.840463276714
1802,0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,1313.2244264685896,5625.6341187463095
1803,0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,1701.1489221423835,5809.546349961781
1804,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,6744.167365901708,8200.405355762903
1805,0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,537.3754351210009,5257.809656315368
1806,0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,2864.922409163766,6361.283043608194
1807,1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,9925.148230426821,9708.485651729767
1808,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,71.8660403124477,5037.114978856803
1809,0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,3175.2620057028016,6508.412828580571
1810,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,71.8660403124477,5037.114978856803
1811,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,4726.959988397978,7244.061753442455
1812,0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,3175.2620057028016,6508.412828580571
